ID_Client;Segment;Type_Client;Saison;Canal_reservation;Type_canal;Annulee;Mois_sejour;Sexe;Niveau_revenus;Pays;Province;Ville;Type_chambre;Numero_chambre;Nuits;Rev_Chambre;Tarif_applique;Rev_Banquet;Rev_Resto;Rev_Spa;Type_Forfait;Satisfaction_NPS;Total_Facture
AB-09549;Affaires_Solo;Interne;Basse;Booking.com;Intermediaire;Non;6;M;Faible;Europe;Autre;Non spécifié;Suite junior;88;4;2000.2799999999997;500.06999999999994;0.0;64.3163430073558;;Chambre Seule;7.1312446135016;2100.6204518701056
AB-09550;Local_Gourmet;Externe;Haute;Expedia;Intermediaire;Non;8;F;Moyen;États-Unis;New York;Buffalo;Classique;4;0;0.0;359.80499999999995;0.0;104.53502965551705;12.294497240017273;Chambre Seule;7.1011089492706745;110.43651354653235
AB-09551;Local_Gourmet;Externe;Basse;Booking.com;Intermediaire;Oui;2;F;Moyen;États-Unis;New York;Buffalo;Classique;14;0;0.0;249.98499999999999;0.0;0.0;0.0;Forfait Gastronomique;;3.6075575466383487
AB-09552;Loisirs_Couple;Interne;Haute;Site Web de l'hôtel;Direct;Non;11;F;Moyen;Europe;Autre;Non spécifié;Suite senior;92;2;1063.7499999999998;531.8749999999999;0.0;71.71663311983818;191.51055669960974;Chambre Seule;8.195086811173727;1392.324903612563
AB-09553;Loisirs_Couple;Interne;Haute;Trip.com;Intermediaire;Oui;4;F;Élevé;Canada;Québec;Laval;Classique;49;0;0.0;302.005;0.0;0.0;0.0;Forfait Gastronomique;;5.558260275751273
AB-09554;Loisirs_Couple;Interne;Haute;Trivago;Intermediaire;Non;12;M;Élevé;Canada;Ontario;Ottawa;Classique;3;1;202.29999999999998;202.29999999999998;0.0;63.86355012049639;209.90652470767188;Forfait Gastronomique;8.450504334021359;543.1631125286912
AB-09555;Local_Gourmet;Externe;Basse;Téléphone à l'hôtel;Direct;Oui;6;M;Moyen;Europe;Autre;Non spécifié;Suite senior;92;0;0.0;681.3749999999999;0.0;0.0;0.0;Chambre Seule;;0.0
AB-09556;Loisirs_Couple;Interne;Haute;Site Web de l'hôtel;Direct;Non;1;M;Élevé;Europe;France;Lyon;Suite exécutive;98;1;609.4099999999999;609.4099999999999;0.0;96.43905112472511;194.20880371356608;Chambre Seule;9.585302698996276;988.0491311746504
AB-09557;Local_Gourmet;Externe;Haute;Booking.com;Intermediaire;Oui;10;F;Faible;États-Unis;California;Non spécifié;Classique;37;0;0.0;302.005;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-09558;Affaires_Solo;Interne;Haute;Téléphone à l'hôtel;Direct;Oui;2;F;Moyen;Europe;Autre;Non spécifié;Classique;54;0;0.0;249.98499999999999;0.0;0.0;0.0;Chambre Seule;;7.339504783642386
AB-09559;Loisirs_Couple;Interne;Basse;TripAdvisor;Intermediaire;Oui;6;M;Faible;États-Unis;Autre;Non spécifié;Classique;54;0;0.0;342.465;0.0;;;Forfait Gastronomique;;0.0
AB-09560;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;5;F;Faible;États-Unis;New York;New York;Suite exécutive;100;0;0.0;854.81;0.0;164.27806292058176;0.0;Chambre Seule;6.164708683832066;177.34808303523573
AB-09561;Affaires_Solo;Interne;Basse;Google;Intermediaire;Oui;7;F;Élevé;Canada;Québec;Gatineau;Classique;18;0;0.0;330.9049999999999;0.0;0.0;0.0;Chambre Seule;;0.0
AB-09562;Congressiste;Interne;Basse;Hotels.com;Intermediaire;Non;5;F;Moyen;États-Unis;New York;New York;Suite exécutive;99;1;854.81;854.81;197.57776176862973;;0.0;Forfait Gastronomique;6.795093149693406;911.1738940344735
AB-09563;Congressiste;Interne;Basse;Téléphone à l'hôtel;Direct;Non;6;M;Faible;Canada;Québec;Laval;Classique;37;2;684.93;342.465;204.2430095929616;31.18087543016498;36.14087616645217;Chambre Seule;8.006258164899075;771.9243440919316
AB-09564;Affaires_Solo;Interne;Haute;Booking.com;Intermediaire;Non;5;M;Élevé;Canada;Québec;Laval;Suite senior;92;2;1201.75;600.875;0.0;54.175360716941434;12.547359746515543;Chambre Seule;6.678976194532991;1291.5609004186053
AB-09565;Congressiste;Interne;Basse;Hotels.com;Intermediaire;Non;4;F;Élevé;États-Unis;California;Non spécifié;Classique;64;3;906.015;302.005;1222.2275139647898;32.28797962677462;0.0;Chambre Seule;7.292944029635302;946.2319142019187
AB-09566;Affaires_Solo;Interne;Haute;Expedia;Intermediaire;Non;7;M;Faible;États-Unis;New York;Rochester;Classique;55;1;330.9049999999999;330.9049999999999;0.0;68.01033587835315;0.0;Chambre Seule;7.107487008471086;406.75018942830934
AB-09567;Affaires_Solo;Interne;Haute;Site Web de l'hôtel;Direct;Non;9;M;Faible;États-Unis;Autre;Non spécifié;Classique;26;1;319.34499999999997;319.34499999999997;0.0;73.9669754172631;0.0;Chambre Seule;4.9460446529997775;390.8442679679969
AB-09568;Congressiste;Interne;Basse;Booking.com;Intermediaire;Non;10;F;Moyen;Europe;France;Marseille;Classique;60;4;1208.02;302.005;165.79311792555086;46.40608246470237;0.0;Chambre Seule;7.6549872853633465;1264.2349433694171
AB-09569;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;9;F;Faible;États-Unis;Autre;Non spécifié;Classique;12;0;0.0;319.34499999999997;0.0;162.69987416632776;3.8881259395914087;Forfait Gastronomique;6.4337851229835294;205.5879216217224
AB-09570;Affaires_Solo;Interne;Basse;Courriel à l'hôtel;Direct;Non;5;M;Moyen;Canada;Ontario;Ottawa;Classique;27;4;1208.02;302.005;0.0;41.938191406351876;0.0;Chambre Seule;7.753747509236418;1250.345064309036
AB-09571;Congressiste;Interne;Basse;Hotels.com;Intermediaire;Non;7;F;Moyen;États-Unis;Autre;Non spécifié;Classique;58;2;661.8099999999998;330.9049999999999;37.78446159305954;30.036214635738908;31.838518263674352;Chambre Seule;7.553468363020312;732.4800740485706
AB-09572;Loisirs_Couple;Interne;Haute;Autre OTA;Intermediaire;Non;9;M;Élevé;Canada;Québec;Laval;Classique;2;2;638.6899999999999;319.34499999999997;0.0;92.55010722912493;187.17898773740444;Forfait Gastronomique;8.706226473348242;978.2169107008532
AB-09573;Loisirs_Couple;Interne;Haute;Hotels.com;Intermediaire;Non;5;M;Moyen;Canada;Québec;Laval;Suite junior;87;2;881.9799999999999;440.98999999999995;0.0;79.26350101361629;197.53603459542958;Forfait Gastronomique;9.186584285631358;1221.0725537440921
AB-09574;Loisirs_Couple;Interne;Basse;Courriel à l'hôtel;Direct;Non;3;F;Élevé;Canada;Autre;Non spécifié;Suite senior;92;1;566.3749999999999;566.3749999999999;0.0;63.252638289076096;213.36042248863973;Forfait Gastronomique;10.0;885.8684558164914
AB-09575;Local_Gourmet;Externe;Basse;Airbnb;Intermediaire;Non;1;M;Moyen;Canada;Québec;Montréal;Classique;61;0;0.0;215.30499999999998;0.0;152.57773873991394;37.375612990903925;Forfait Gastronomique;8.017329592682021;220.47416336063756
AB-09576;Loisirs_Couple;Interne;Haute;Hotels.com;Intermediaire;Non;4;M;Élevé;États-Unis;California;Non spécifié;Classique;22;1;302.005;302.005;0.0;77.79841323075303;183.56259746680033;Forfait Gastronomique;9.331997212540557;617.7591094971226
AB-09577;Local_Spa;Externe;Basse;Site Web de l'hôtel;Direct;Non;6;F;Élevé;Canada;Québec;Gatineau;Classique;14;0;0.0;342.465;0.0;24.75006533293845;134.400086250321;Chambre Seule;9.265842268064233;185.84255280373162
AB-09578;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;8;F;Élevé;États-Unis;California;Non spécifié;Classique;48;5;1799.0249999999996;359.80499999999995;0.0;92.59571820470086;0.0;Chambre Seule;7.194190068871977;1908.412189522496
AB-09579;Affaires_Solo;Interne;Basse;Site Web de l'hôtel;Direct;Non;7;F;Élevé;Autre;—;Non spécifié;Classique;40;2;661.8099999999998;330.9049999999999;0.0;57.69776564702697;0.0;Forfait Gastronomique;6.838067592371917;714.4573643613102
AB-09580;Affaires_Solo;Interne;Haute;Booking.com;Intermediaire;Oui;10;M;Moyen;États-Unis;California;Non spécifié;Suite senior;92;0;0.0;600.875;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-09581;Congressiste;Interne;Basse;Booking.com;Intermediaire;Non;5;F;Moyen;États-Unis;California;Non spécifié;Classique;21;3;906.015;302.005;21.67992710083297;45.603928742728364;0.0;Chambre Seule;7.115019170390724;970.843745528887
AB-09582;Local_Gourmet;Externe;Basse;Expedia;Intermediaire;Non;11;M;Moyen;Canada;Québec;Montréal;Suite junior;90;0;0.0;390.3499999999999;0.0;123.48095688791355;12.165487003202779;Chambre Seule;7.94849263837234;137.5520277006234
AB-09583;Affaires_Solo;Interne;Basse;Courriel à l'hôtel;Direct;Non;2;M;Élevé;États-Unis;Autre;Non spécifié;Classique;56;1;249.98499999999999;249.98499999999999;0.0;75.69069235910479;4.757072748060544;Forfait Gastronomique;7.413998922721797;324.10297382151634
AB-09584;Local_Gourmet;Externe;Basse;Expedia;Intermediaire;Non;6;M;Faible;Canada;Québec;Québec;Classique;46;0;0.0;342.465;0.0;170.71502369431852;;Forfait Gastronomique;8.61150514000868;190.47958795937376
AB-09585;Congressiste;Interne;Basse;Autre OTA;Intermediaire;Non;8;M;Élevé;États-Unis;Autre;Non spécifié;deluxe;75;1;390.92999999999995;390.92999999999995;319.49591079246653;28.493495482665768;0.0;Chambre Seule;7.404778742028653;433.76771867103594
AB-09586;Loisirs_Couple;Interne;Haute;Téléphone à l'hôtel;Direct;Non;12;F;Faible;Canada;Québec;Laval;Classique;4;1;202.29999999999998;202.29999999999998;0.0;66.04338347744167;160.71684646106593;Chambre Seule;8.592414632045413;468.13620504725185
AB-09587;Local_Spa;Externe;Basse;Courriel à l'hôtel;Direct;Non;12;M;Élevé;États-Unis;New York;Rochester;Classique;38;0;0.0;202.29999999999998;0.0;6.284409829280339;142.68767657426565;Forfait Gastronomique;9.918841613391997;196.48372772712548
AB-09588;Local_Spa;Externe;Basse;Courriel à l'hôtel;Direct;Non;7;F;Faible;États-Unis;California;Non spécifié;Classique;44;0;0.0;330.9049999999999;0.0;26.170112788831265;91.78953105867366;Chambre Seule;7.991207435955494;153.9235098436071
AB-09589;Loisirs_Couple;Interne;Haute;Site Web de l'hôtel;Direct;Non;10;M;Moyen;États-Unis;New York;Rochester;Classique;1;2;604.01;302.005;0.0;105.49165979751142;227.32590363508803;Forfait Gastronomique;9.260799629732439;994.9828956659538
AB-09590;Local_Gourmet;Externe;Basse;Courriel à l'hôtel;Direct;Non;9;M;Élevé;Canada;Autre;Non spécifié;deluxe;79;0;0.0;346.96999999999997;0.0;119.30984209070773;29.44119961232483;Chambre Seule;8.193369497971194;177.499399174873
AB-09591;Local_Gourmet;Externe;Basse;Hotels.com;Intermediaire;Non;11;M;Élevé;Autre;—;Non spécifié;Classique;50;0;0.0;267.32499999999993;0.0;146.93787464583795;0.0;Chambre Seule;7.365060892497682;170.39772090884355
AB-09592;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;4;F;Moyen;Canada;Québec;Montréal;deluxe;78;0;0.0;328.13;0.0;;0.0;Forfait Gastronomique;5.411345693492059;133.069283350728
AB-09593;Loisirs_Couple;Interne;Haute;Site Web de l'hôtel;Direct;Non;8;F;Moyen;États-Unis;Autre;Non spécifié;Suite junior;90;3;1576.17;525.39;0.0;70.60660175785122;183.68734068778335;Forfait Gastronomique;8.350787737759898;1905.154268450735
AB-09594;Loisirs_Couple;Interne;Haute;Trip.com;Intermediaire;Non;10;M;Élevé;Canada;Québec;Québec;Suite exécutive;99;2;1709.62;854.81;0.0;118.62876825212518;167.3019668386734;Forfait Gastronomique;8.409355346625443;2068.9687577108616
AB-09595;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;1;M;Faible;Canada;Québec;Laval;Classique;18;4;861.2199999999999;215.30499999999998;86.08797316159261;58.61869413311578;0.0;Chambre Seule;7.345007275639236;926.7317428035993
AB-09596;Loisirs_Couple;Interne;Haute;Expedia;Intermediaire;Oui;9;M;Moyen;États-Unis;New York;Rochester;deluxe;75;0;0.0;346.96999999999997;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-09597;Affaires_Solo;Interne;Haute;Téléphone à l'hôtel;Direct;Non;1;F;Moyen;Canada;Ontario;Ottawa;deluxe;83;2;467.8599999999999;233.92999999999995;0.0;83.13876509476174;0.0;Chambre Seule;6.404868826171926;549.5843626784082
AB-09598;Local_Gourmet;Externe;Haute;Courriel à l'hôtel;Direct;Non;4;M;Élevé;États-Unis;California;Non spécifié;Classique;54;0;0.0;302.005;0.0;148.30885741861889;9.989613830193974;Forfait Gastronomique;5.246884577556228;175.75060604607103
AB-09599;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;5;F;Faible;Canada;Ontario;Toronto;deluxe;80;1;328.13;328.13;113.24622599575778;63.57171428099325;8.633056436758123;Chambre Seule;7.2424066668809965;414.97944827391996
AB-09600;Loisirs_Couple;Interne;Haute;Courriel à l'hôtel;Direct;Non;11;F;Élevé;Canada;Ontario;Mississauga;Classique;45;2;534.6499999999999;267.32499999999993;0.0;80.96177154779782;197.7532507359619;Forfait Gastronomique;9.039037987212724;877.5454060489216
AB-09601;Congressiste;Interne;Basse;Courriel à l'hôtel;Direct;Non;6;M;Moyen;Canada;Autre;Non spécifié;Classique;60;3;1027.395;342.465;314.08105513558877;34.37897987649497;0.0;Forfait Gastronomique;6.391222674619077;1043.2368678115242
AB-09602;Local_Gourmet;Externe;Haute;TripAdvisor;Intermediaire;Non;12;F;Faible;Europe;France;Lyon;Classique;33;0;0.0;202.29999999999998;0.0;155.01225821005337;;Chambre Seule;5.994761779220428;255.06601886100768
AB-09603;Affaires_Solo;Interne;Haute;Site Web de l'hôtel;Direct;Non;1;F;Faible;Europe;Autre;Non spécifié;Classique;1;1;215.30499999999998;215.30499999999998;0.0;53.03428621516157;39.23102953211772;Forfait Gastronomique;5.8964035788879094;326.5452854468797
AB-09604;Affaires_Solo;Interne;Haute;Site Web de l'hôtel;Direct;Non;5;M;Faible;États-Unis;Autre;Non spécifié;Classique;41;3;906.015;302.005;0.0;46.45880120829357;5.388640875248794;Forfait Gastronomique;5.468916397664126;960.3286695001781
AB-09605;Affaires_Solo;Interne;Haute;Autre OTA;Intermediaire;Non;10;M;Élevé;États-Unis;New York;New York;deluxe;77;2;656.26;328.13;0.0;73.88740555577014;0.0;Chambre Seule;5.904020330944618;746.10772999558
AB-09606;Local_Gourmet;Externe;Haute;Site Web de l'hôtel;Direct;Non;2;M;Faible;Autre;—;Non spécifié;Classique;22;0;0.0;249.98499999999999;0.0;144.64075832013785;18.153188033759342;Chambre Seule;5.925968157226447;197.95036456086638
AB-09607;Local_Gourmet;Externe;Haute;TripAdvisor;Intermediaire;Non;6;F;Moyen;États-Unis;New York;Rochester;Classique;20;0;0.0;342.465;0.0;184.04619207484598;7.514673115978282;Chambre Seule;5.612467730393679;184.20077063822345
AB-09608;Congressiste;Interne;Basse;Expedia;Intermediaire;Non;9;M;Faible;Canada;Ontario;Ottawa;Classique;2;1;319.34499999999997;319.34499999999997;217.05313429345264;41.584471969325705;0.0;Chambre Seule;7.522056871710112;369.43055566547895
AB-09609;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;2;M;Faible;États-Unis;California;Non spécifié;Classique;45;4;999.9399999999999;249.98499999999999;0.0;58.86068534041563;14.020201629024767;Forfait Gastronomique;8.322666862923215;1068.6465238840858
AB-09610;Congressiste;Interne;Basse;Téléphone à l'hôtel;Direct;Non;2;M;Moyen;Europe;Autre;Non spécifié;Classique;20;2;499.96999999999997;249.98499999999999;33.30658132630314;56.78355587084106;0.0;Chambre Seule;8.12770381680467;567.4230165259146
AB-09611;Local_Spa;Externe;Basse;Téléphone à l'hôtel;Direct;Non;1;M;Élevé;États-Unis;California;Non spécifié;Classique;56;0;0.0;215.30499999999998;0.0;19.730532475442825;90.73845726778441;Chambre Seule;7.33725166829833;140.94285219485263
AB-09612;Affaires_Solo;Interne;Basse;Booking.com;Intermediaire;Non;3;M;Faible;Canada;Québec;Laval;Classique;23;1;284.66499999999996;284.66499999999996;0.0;62.39271236689502;12.037383014178113;Forfait Gastronomique;7.728019815124281;375.3028467864216
AB-09613;Local_Gourmet;Externe;Haute;Courriel à l'hôtel;Direct;Non;9;M;Faible;États-Unis;Autre;Non spécifié;Classique;31;0;0.0;319.34499999999997;0.0;140.3670431909825;42.26131673964599;Chambre Seule;6.180416855906299;204.35098312667404
AB-09614;Affaires_Solo;Interne;Basse;Courriel à l'hôtel;Direct;Non;10;M;Faible;États-Unis;California;Non spécifié;Classique;41;2;604.01;302.005;0.0;44.93208611855559;7.086915100474559;Forfait Gastronomique;7.4630187590814145;643.9158832428365
AB-09615;Loisirs_Couple;Interne;Basse;Site Web de l'hôtel;Direct;Non;10;F;Faible;Canada;Québec;Québec;Classique;37;1;302.005;302.005;0.0;95.2697099546829;178.06776249626543;Chambre Seule;10.0;633.7860902827296
AB-09616;Affaires_Solo;Interne;Haute;Hotels.com;Intermediaire;Non;11;F;Élevé;Europe;Autre;Non spécifié;Suite exécutive;97;5;3783.249999999999;756.6499999999999;0.0;56.60741725989915;0.0;Chambre Seule;5.866869873377396;3849.5866353372858
AB-09617;Local_Spa;Externe;Basse;Courriel à l'hôtel;Direct;Non;8;F;Élevé;Autre;—;Non spécifié;Classique;12;0;0.0;359.80499999999995;0.0;44.432146922893104;115.75266995831011;Chambre Seule;9.647413213192022;209.5077558477378
AB-09618;Affaires_Solo;Interne;Basse;Expedia;Intermediaire;Oui;1;F;Faible;Canada;Québec;Québec;deluxe;79;0;0.0;233.92999999999995;0.0;;0.0;Chambre Seule;;0.0
AB-09619;Loisirs_Couple;Interne;Haute;Site Web de l'hôtel;Direct;Oui;6;M;Faible;Europe;France;Lyon;Classique;23;0;0.0;342.465;0.0;0.0;0.0;Forfait Gastronomique;;10.270604268730175
AB-09620;Affaires_Solo;Interne;Haute;Courriel à l'hôtel;Direct;Non;9;M;Faible;Canada;Ontario;Ottawa;Suite junior;86;2;932.62;466.31;0.0;69.67257764882685;16.81801219650352;Forfait Gastronomique;5.70219640632922;1024.644528372699
AB-09621;Local_Spa;Externe;Haute;Expedia;Intermediaire;Non;2;M;Faible;États-Unis;California;Non spécifié;Classique;5;0;0.0;249.98499999999999;0.0;8.690627143680445;115.06178489271963;Chambre Seule;7.615983575439499;162.76450903452928
AB-09622;Local_Gourmet;Externe;Haute;Booking.com;Intermediaire;Non;6;M;Élevé;Canada;Autre;Non spécifié;Classique;18;0;0.0;342.465;0.0;174.02068231338308;0.0;Forfait Gastronomique;5.583727717124053;186.32381101606506
AB-09623;Congressiste;Interne;Basse;Booking.com;Intermediaire;Non;9;M;Élevé;Canada;Québec;Laval;deluxe;69;3;1040.9099999999999;346.96999999999997;1239.9133448528426;31.59228986502707;0.0;Chambre Seule;7.425205190662177;1077.4832251286505
AB-09624;Affaires_Solo;Interne;Haute;Trip.com;Intermediaire;Non;4;F;Élevé;Europe;France;Marseille;Suite senior;95;2;1201.75;600.875;0.0;38.762309750146095;;Chambre Seule;6.278277292913236;1273.6353646866246
AB-09625;Loisirs_Couple;Interne;Haute;Airbnb;Intermediaire;Non;10;M;Faible;Canada;Québec;Montréal;Classique;14;6;1812.03;302.005;0.0;81.11987133971357;;Forfait Gastronomique;9.230404615015521;2126.642064399553
AB-09626;Congressiste;Interne;Basse;Google;Intermediaire;Non;9;M;Faible;Canada;Québec;Gatineau;Classique;33;1;319.34499999999997;319.34499999999997;325.3364169260721;32.07540452089906;0.0;Chambre Seule;7.060980546900338;347.8288860055206
AB-09627;Affaires_Solo;Interne;Haute;Site Web de l'hôtel;Direct;Non;11;F;Élevé;Canada;Autre;Non spécifié;Classique;35;3;801.9749999999998;267.32499999999993;0.0;57.328392351134404;0.0;Chambre Seule;5.949997842085163;866.8858574596685
AB-09628;Affaires_Solo;Interne;Basse;Autre OTA;Intermediaire;Non;3;M;Moyen;Canada;Québec;Montréal;Classique;44;1;284.66499999999996;284.66499999999996;0.0;59.19564477407659;0.0;Chambre Seule;7.789326854410445;373.7960458617878
AB-09629;Loisirs_Couple;Interne;Haute;Expedia;Intermediaire;Oui;7;F;Moyen;Canada;Québec;Laval;Suite exécutive;100;0;0.0;936.6099999999998;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-09630;Local_Spa;Externe;Basse;Booking.com;Intermediaire;Non;2;M;Élevé;Canada;Ontario;Toronto;Suite senior;95;0;0.0;497.375;0.0;11.53918666721237;128.01266031496596;Chambre Seule;10.0;199.51090260335855
AB-09631;Loisirs_Couple;Interne;Haute;Courriel à l'hôtel;Direct;Non;8;M;Élevé;Canada;Ontario;Ottawa;Classique;58;2;719.6099999999999;359.80499999999995;0.0;47.22812912241253;174.27274741542115;Forfait Gastronomique;8.681137592078395;1018.1597467114528
AB-09632;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;11;F;Élevé;États-Unis;California;Non spécifié;Classique;27;1;267.32499999999993;267.32499999999993;1361.0834642417408;25.45002564613875;0.0;Chambre Seule;7.197609695963989;294.34691670373667
AB-09633;Affaires_Solo;Interne;Haute;Booking.com;Intermediaire;Oui;4;F;Moyen;États-Unis;California;Non spécifié;Classique;40;0;0.0;302.005;0.0;;0.0;Forfait Gastronomique;;0.0
AB-09634;Local_Gourmet;Externe;Haute;Autre OTA;Intermediaire;Oui;2;M;Faible;Canada;Ontario;Mississauga;Classique;56;0;0.0;249.98499999999999;0.0;0.0;0.0;Chambre Seule;;0.0
AB-09635;Local_Gourmet;Externe;Haute;Autre OTA;Intermediaire;Oui;4;F;Moyen;États-Unis;Autre;Non spécifié;Classique;38;0;0.0;302.005;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-09636;Loisirs_Couple;Interne;Haute;Hotels.com;Intermediaire;Non;12;F;Élevé;Europe;Autre;Non spécifié;Classique;58;1;202.29999999999998;202.29999999999998;0.0;91.20684208711077;211.14647702970862;Forfait Gastronomique;9.208654555853352;563.0507521088475
